CMDLINE /cvmfs/soft.computecanada.ca/easybuild/software/2017/Core/python/3.6.3/bin/python testAI.py nn
MEM 1.246094 1554043597.1506
MEM 7.746094 1554043597.2513
MEM 11.144531 1554043597.3521
MEM 12.054688 1554043597.4529
MEM 13.765625 1554043597.5538
MEM 17.570312 1554043597.6545
MEM 20.285156 1554043597.7554
MEM 22.703125 1554043597.8562
MEM 27.039062 1554043597.9569
MEM 30.992188 1554043598.0574
MEM 35.355469 1554043598.1581
MEM 40.859375 1554043598.2589
MEM 47.546875 1554043598.3593
MEM 56.453125 1554043598.4601
MEM 77.140625 1554043598.5610
MEM 79.691406 1554043598.6618
MEM 105.046875 1554043598.7626
MEM 118.007812 1554043598.8634
MEM 122.437500 1554043598.9642
MEM 125.644531 1554043599.0650
MEM 127.035156 1554043599.1659
MEM 127.761719 1554043599.2666
MEM 139.269531 1554043599.3674
MEM 241.191406 1554043599.4683
MEM 290.199219 1554043599.5692
MEM 345.304688 1554043599.6701
MEM 415.679688 1554043599.7710
MEM 484.300781 1554043599.8719
MEM 500.445312 1554043599.9729
MEM 589.816406 1554043600.0738
MEM 594.542969 1554043600.1747
MEM 632.890625 1554043600.2756
MEM 705.648438 1554043600.3765
MEM 743.480469 1554043600.4774
MEM 807.445312 1554043600.5783
MEM 840.191406 1554043600.6792
MEM 904.890625 1554043600.7802
MEM 974.984375 1554043600.8811
MEM 978.179688 1554043600.9820
MEM 1010.812500 1554043601.0829
MEM 1068.730469 1554043601.1838
MEM 1133.101562 1554043601.2847
MEM 1168.441406 1554043601.3856
MEM 1228.328125 1554043601.4866
MEM 1271.781250 1554043601.5874
MEM 1310.843750 1554043601.6883
MEM 1353.957031 1554043601.7892
MEM 1401.230469 1554043601.8900
MEM 1441.617188 1554043601.9904
MEM 1492.304688 1554043602.0913
MEM 1524.363281 1554043602.1921
MEM 1562.800781 1554043602.2939
MEM 1633.386719 1554043602.3948
MEM 1660.300781 1554043602.4957
MEM 1705.949219 1554043602.5966
MEM 1750.343750 1554043602.6976
MEM 1810.746094 1554043602.7985
MEM 1840.531250 1554043602.8994
MEM 1847.671875 1554043603.0003
MEM 1886.460938 1554043603.1012
MEM 1928.644531 1554043603.2021
MEM 1978.597656 1554043603.3031
MEM 2010.898438 1554043603.4040
MEM 2063.242188 1554043603.5048
MEM 2099.691406 1554043603.6054
MEM 2140.453125 1554043603.7064
MEM 2185.597656 1554043603.8072
MEM 2209.750000 1554043603.9080
MEM 2209.750000 1554043604.0089
MEM 2209.855469 1554043604.1098
MEM 2209.855469 1554043604.2106
MEM 2209.855469 1554043604.3115
MEM 2209.855469 1554043604.4124
MEM 2209.855469 1554043604.5133
MEM 2209.855469 1554043604.6141
MEM 2209.957031 1554043604.7150
MEM 2209.957031 1554043604.8159
MEM 2209.957031 1554043604.9167
MEM 2209.957031 1554043605.0176
MEM 2209.957031 1554043605.1185
MEM 2210.023438 1554043605.2194
MEM 2210.023438 1554043605.3203
MEM 2210.023438 1554043605.4211
MEM 2210.023438 1554043605.5220
MEM 2210.023438 1554043605.6229
MEM 2210.023438 1554043605.7237
MEM 2210.023438 1554043605.8246
MEM 2210.023438 1554043605.9255
MEM 2210.023438 1554043606.0264
MEM 2210.023438 1554043606.1272
MEM 2210.023438 1554043606.2282
MEM 2210.023438 1554043606.3290
MEM 2210.023438 1554043606.4299
MEM 2210.023438 1554043606.5308
MEM 2210.023438 1554043606.6316
MEM 2210.023438 1554043606.7324
MEM 2210.023438 1554043606.8333
MEM 2210.023438 1554043606.9342
MEM 2210.023438 1554043607.0351
MEM 2210.023438 1554043607.1359
MEM 2210.023438 1554043607.2368
MEM 2210.074219 1554043607.3377
MEM 2210.074219 1554043607.4386
MEM 2210.074219 1554043607.5395
MEM 2210.074219 1554043607.6404
MEM 2210.074219 1554043607.7413
MEM 2210.074219 1554043607.8422
MEM 2210.085938 1554043607.9430
MEM 2210.085938 1554043608.0439
MEM 2210.085938 1554043608.1444
MEM 2210.085938 1554043608.2453
MEM 2210.085938 1554043608.3462
MEM 2210.085938 1554043608.4470
MEM 2210.085938 1554043608.5479
MEM 2210.085938 1554043608.6488
MEM 2210.085938 1554043608.7496
MEM 2210.085938 1554043608.8505
MEM 2210.085938 1554043608.9514
MEM 2210.085938 1554043609.0523
MEM 2210.085938 1554043609.1532
MEM 2210.085938 1554043609.2540
MEM 2210.085938 1554043609.3549
MEM 2210.085938 1554043609.4557
MEM 2210.085938 1554043609.5565
MEM 2210.085938 1554043609.6574
MEM 2210.085938 1554043609.7583
MEM 2210.085938 1554043609.8592
MEM 2210.085938 1554043609.9601
MEM 2210.085938 1554043610.0610
MEM 2210.085938 1554043610.1619
MEM 2210.093750 1554043610.2628
MEM 2210.093750 1554043610.3637
MEM 2210.093750 1554043610.4645
MEM 2210.093750 1554043610.5654
MEM 2210.093750 1554043610.6663
MEM 2210.093750 1554043610.7672
MEM 2210.093750 1554043610.8681
MEM 2210.093750 1554043610.9689
MEM 2210.093750 1554043611.0698
MEM 2210.093750 1554043611.1707
MEM 2210.093750 1554043611.2715
MEM 2210.093750 1554043611.3724
MEM 2210.105469 1554043611.4733
MEM 2210.105469 1554043611.5742
MEM 2210.105469 1554043611.6750
MEM 2210.105469 1554043611.7759
MEM 2210.105469 1554043611.8767
MEM 2210.105469 1554043611.9776
MEM 2210.105469 1554043612.0785
MEM 2210.105469 1554043612.1794
MEM 2210.105469 1554043612.2803
MEM 2210.105469 1554043612.3811
MEM 2210.105469 1554043612.4820
MEM 2210.105469 1554043612.5830
MEM 2210.105469 1554043612.6839
MEM 2210.105469 1554043612.7847
MEM 2210.105469 1554043612.8856
MEM 2210.105469 1554043612.9865
MEM 2210.105469 1554043613.0874
MEM 2210.105469 1554043613.1882
MEM 2210.105469 1554043613.2891
MEM 2210.105469 1554043613.3900
MEM 2210.105469 1554043613.4909
MEM 2210.105469 1554043613.5917
MEM 2210.105469 1554043613.6926
MEM 2210.105469 1554043613.7934
MEM 2210.105469 1554043613.8943
MEM 2210.105469 1554043613.9952
MEM 2213.898438 1554043614.0961
MEM 2213.898438 1554043614.1970
MEM 2213.898438 1554043614.2979
MEM 2213.898438 1554043614.3987
MEM 2213.898438 1554043614.4996
MEM 2213.898438 1554043614.6005
MEM 2213.898438 1554043614.7014
MEM 2213.898438 1554043614.8022
MEM 2213.898438 1554043614.9031
MEM 2213.898438 1554043615.0040
MEM 2213.898438 1554043615.1049
MEM 2213.941406 1554043615.2058
MEM 2213.941406 1554043615.3066
MEM 2213.941406 1554043615.4075
MEM 2136.937500 1554043615.5086
MEM 2083.910156 1554043615.6094
MEM 2083.910156 1554043615.7103
MEM 2083.910156 1554043615.8112
MEM 2083.910156 1554043615.9121
MEM 2083.910156 1554043616.0130
MEM 2083.910156 1554043616.1138
MEM 2083.910156 1554043616.2147
MEM 2083.910156 1554043616.3156
MEM 2083.910156 1554043616.4164
MEM 2083.910156 1554043616.5173
MEM 2083.910156 1554043616.6182
MEM 2083.910156 1554043616.7191
MEM 2083.910156 1554043616.8200
MEM 2083.910156 1554043616.9208
MEM 2083.910156 1554043617.0217
MEM 2083.910156 1554043617.1226
MEM 2083.910156 1554043617.2234
MEM 2083.910156 1554043617.3243
MEM 2083.910156 1554043617.4252
MEM 2083.910156 1554043617.5261
MEM 2083.910156 1554043617.6269
MEM 2083.910156 1554043617.7279
MEM 2083.964844 1554043617.8288
MEM 2083.964844 1554043617.9297
MEM 2083.964844 1554043618.0306
MEM 2083.964844 1554043618.1314
MEM 2083.964844 1554043618.2323
MEM 2083.964844 1554043618.3332
MEM 2083.964844 1554043618.4341
MEM 2083.964844 1554043618.5349
MEM 2083.964844 1554043618.6358
MEM 2083.964844 1554043618.7367
MEM 2083.964844 1554043618.8375
MEM 2083.964844 1554043618.9384
MEM 2083.964844 1554043619.0393
MEM 2083.964844 1554043619.1402
MEM 2083.964844 1554043619.2411
MEM 2083.964844 1554043619.3419
MEM 2083.964844 1554043619.4428
MEM 2083.964844 1554043619.5437
MEM 2083.964844 1554043619.6446
MEM 2083.964844 1554043619.7454
MEM 2083.964844 1554043619.8463
MEM 2083.964844 1554043619.9472
MEM 2083.964844 1554043620.0481
MEM 2083.964844 1554043620.1490
MEM 2083.964844 1554043620.2499
MEM 2083.964844 1554043620.3508
MEM 2083.964844 1554043620.4516
MEM 2083.964844 1554043620.5525
MEM 2083.964844 1554043620.6534
MEM 2083.964844 1554043620.7543
MEM 2083.964844 1554043620.8552
MEM 2083.964844 1554043620.9561
MEM 2083.964844 1554043621.0565
MEM 2083.964844 1554043621.1573
MEM 2083.964844 1554043621.2582
MEM 2083.964844 1554043621.3591
MEM 2083.964844 1554043621.4600
MEM 2083.984375 1554043621.5609
MEM 2083.984375 1554043621.6618
MEM 2083.984375 1554043621.7626
MEM 2083.984375 1554043621.8635
MEM 2083.984375 1554043621.9644
MEM 2083.984375 1554043622.0653
MEM 2083.984375 1554043622.1662
MEM 2083.984375 1554043622.2671
MEM 2083.984375 1554043622.3679
MEM 2084.000000 1554043622.4688
MEM 2084.000000 1554043622.5697
MEM 2084.000000 1554043622.6706
MEM 2084.000000 1554043622.7714
MEM 2084.000000 1554043622.8725
MEM 2084.000000 1554043622.9734
MEM 2084.000000 1554043623.0742
MEM 2084.000000 1554043623.1752
MEM 2084.000000 1554043623.2760
MEM 2084.000000 1554043623.3769
MEM 2084.000000 1554043623.4778
MEM 2084.000000 1554043623.5786
MEM 2084.000000 1554043623.6795
MEM 2084.000000 1554043623.7804
MEM 2084.000000 1554043623.8813
MEM 2084.000000 1554043623.9822
MEM 2084.000000 1554043624.0830
MEM 2084.000000 1554043624.1839
MEM 2084.000000 1554043624.2848
MEM 2084.000000 1554043624.3857
MEM 2084.000000 1554043624.4865
MEM 2084.000000 1554043624.5874
MEM 2084.000000 1554043624.6883
MEM 2084.000000 1554043624.7891
MEM 2084.000000 1554043624.8899
MEM 2084.000000 1554043624.9908
MEM 2084.000000 1554043625.0917
MEM 2084.000000 1554043625.1925
MEM 2084.000000 1554043625.2934
MEM 2084.007812 1554043625.3943
MEM 2084.007812 1554043625.4952
MEM 2084.007812 1554043625.5960
MEM 2084.007812 1554043625.6969
MEM 2084.007812 1554043625.7978
MEM 2084.007812 1554043625.8986
MEM 2084.007812 1554043625.9995
MEM 2084.007812 1554043626.1004
MEM 2084.007812 1554043626.2013
MEM 2084.007812 1554043626.3022
MEM 2084.007812 1554043626.4031
MEM 2084.007812 1554043626.5040
MEM 2084.007812 1554043626.6044
MEM 2084.007812 1554043626.7052
MEM 2084.007812 1554043626.8061
MEM 2084.007812 1554043626.9070
MEM 2084.007812 1554043627.0079
MEM 2084.007812 1554043627.1088
MEM 2084.007812 1554043627.2096
MEM 2084.007812 1554043627.3105
MEM 2084.007812 1554043627.4114
MEM 2084.007812 1554043627.5123
MEM 2084.007812 1554043627.6132
MEM 2084.007812 1554043627.7141
MEM 2084.007812 1554043627.8149
MEM 2084.007812 1554043627.9158
MEM 2084.007812 1554043628.0168
MEM 2084.007812 1554043628.1177
MEM 2084.007812 1554043628.2186
MEM 2084.007812 1554043628.3194
MEM 2084.007812 1554043628.4203
MEM 2084.007812 1554043628.5212
MEM 2084.007812 1554043628.6220
MEM 2084.007812 1554043628.7229
MEM 2084.007812 1554043628.8237
MEM 2084.007812 1554043628.9246
MEM 2084.007812 1554043629.0254
MEM 2084.007812 1554043629.1263
MEM 2084.007812 1554043629.2272
MEM 2084.007812 1554043629.3281
MEM 2084.007812 1554043629.4290
MEM 2084.007812 1554043629.5298
MEM 2084.007812 1554043629.6307
MEM 2084.007812 1554043629.7314
MEM 2084.007812 1554043629.8323
MEM 2084.007812 1554043629.9332
MEM 2084.007812 1554043630.0341
MEM 2084.007812 1554043630.1349
MEM 2084.007812 1554043630.2358
MEM 2084.007812 1554043630.3367
MEM 2084.007812 1554043630.4375
MEM 2084.007812 1554043630.5384
MEM 2084.007812 1554043630.6393
MEM 2084.007812 1554043630.7402
MEM 2084.007812 1554043630.8411
MEM 2084.007812 1554043630.9419
MEM 2084.007812 1554043631.0428
